created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
Fri Sep 01 23:59:40 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @Males_Thoughts: Politics aside, Americans help Americans #HurricaneHarvey 🇺🇸 https://t.co/jZHgH45eCZ"
Fri Sep 01 23:59:40 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:39 +0000 2017,0,['HurricaneHarvey'],,,0,"80 degrees, grumpy ferry-boat captains, neighbors who have 'taken in' a #HurricaneHarvey stray and abandoned it in their garden ..."
Fri Sep 01 23:59:39 +0000 2017,11,['hurricaneharvey'],,,6,Supporting @JJWatt and those  devastated by #hurricaneharvey buy a print at https://t.co/OM4n2gRQbm proceeds will b… https://t.co/pjPFQl5M2t
Fri Sep 01 23:59:39 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:38 +0000 2017,1,['HurricaneHarvey'],,,0,Today's Rangers-Angels game will mark the first game in Texas since #HurricaneHarvey
Fri Sep 01 23:59:38 +0000 2017,0,"['TexasFlood', 'HoustonFlood', 'TexasStrong', 'HurricaneHarvey', 'Texas']",,,0,"RT @ITZDANNNO: Not all Heroes wear capes. These people are legends #TexasFlood #HoustonFlood #TexasStrong #HurricaneHarvey #Texas
https://t…"
Fri Sep 01 23:59:38 +0000 2017,0,['harvey'],,,0,RT @USDANutrition: .@USDANutrition is providing foods to  @SalvationArmyUS so it can provide meals in #harvey affected area.  #HurricaneHar…
Fri Sep 01 23:59:37 +0000 2017,0,['HurricaneHarvey'],,,0,RT @jarpad: Thank you so much to CW and our extended family. SO many people need SO much help right now. Let's do this. #HurricaneHarvey #a…
Fri Sep 01 23:59:36 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:35 +0000 2017,0,['HurricaneHarvey'],,,0,Now that's a champion right there 💪🏻 #HurricaneHarvey https://t.co/Fh6VSYJ2ju
Fri Sep 01 23:59:34 +0000 2017,0,"['thisisAmerica', 'HurricaneHarvey', 'HoustonStrong']",,,0,RT @michaelkeyes: Redneck Army saves National Guard. #thisisAmerica #HurricaneHarvey #HoustonStrong https://t.co/9gZS493ZeQ
Fri Sep 01 23:59:33 +0000 2017,0,['hurricaneharvey'],,,0,RT @ScottRRISD: Transportation West collects items for refugees from #hurricaneharvey staying in Austin at Burger Center. Rebecca Delamar #…
Fri Sep 01 23:59:31 +0000 2017,0,"['Obama', 'HurricaneHarvey']",,,1,"Hey #Obama, instead of 20+ million $ mansion in Martha's Vnyrd, where is your donation 4 #HurricaneHarvey victims   https://t.co/qWtcnGtuwc"
Fri Sep 01 23:59:30 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RCMPONT: Our thoughts &amp; prayers are with victims of #HurricaneHarvey and the family &amp; friends of @houstonpolice Sgt Steve Perez. ^LS ht…
Fri Sep 01 23:59:29 +0000 2017,0,['HurricaneHarvey'],,,0,RT @MissingKids: If you locate an unaccompanied child who may have been separated from their family during #HurricaneHarvey GO TO: https://…
Fri Sep 01 23:59:28 +0000 2017,0,"['mdanderson', 'hurricaneharvey']",,,0,Great story! | High water didn't stop medical team from missing shift #mdanderson #hurricaneharvey https://t.co/XVCwuFRhLU via @nbcnews
Fri Sep 01 23:59:28 +0000 2017,0,"['floodbucketchallenge', 'hurricaneharvey', 'jaxcohome', 'hustonstrong']",,,0,RT @jaxcohome: Are you taking part in the #floodbucketchallenge for #hurricaneharvey? #jaxcohome #hustonstrong https://t.co/1cxa52bTgY
Fri Sep 01 23:59:27 +0000 2017,1,"['KC', 'TX', 'HurricaneHarvey']",,,0,#KC ❤️ #TX t-shirt by @JJradioKC. Proceeds to @Heart_to_Heart to help #HurricaneHarvey victims. https://t.co/97O4GPksj3
Fri Sep 01 23:59:27 +0000 2017,0,"['Veterans', 'HurricaneHarvey']",,,0,RT @SecShulkin: Our Mobile Vet Center set up and ready to help #Veterans impacted by #HurricaneHarvey in Corpus Christi. https://t.co/P3qNX…
Fri Sep 01 23:59:27 +0000 2017,0,['HurricaneHarvey'],,,0,RT @FLOTUS: I met w @RedCross @SalvationArmyUS &amp; Southern BaptistDisasterRelief to thank them for efforts during #HurricaneHarvey &amp; receive…
Fri Sep 01 23:59:27 +0000 2017,0,['HurricaneHarvey'],,,0,RT @FLOTUS: I met w @RedCross @SalvationArmyUS &amp; Southern BaptistDisasterRelief to thank them for efforts during #HurricaneHarvey &amp; receive…
Fri Sep 01 23:59:26 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:25 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:59:25 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:25 +0000 2017,0,"['WakeTech', 'HurricaneHarvey', 'HarveyRelief']",,,0,RT @waketechsports: #WakeTech Athletics donates to those in need after #HurricaneHarvey. Full story https://t.co/Sm8ycgajR9 #HarveyRelief #…
Fri Sep 01 23:59:23 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:22 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @RT_America: UPDATE: #HurricaneHarvey downgraded to ""post-tropical cyclone"" - US National Hurricane Center https://t.co/50TLhI4Ya0"
Fri Sep 01 23:59:19 +0000 2017,0,"['HurricaneHarvey', 'HoustonStrong']",,,0,RT @billyraycyrus: .@MileyCyrus I'm so proud of you &amp; your beautiful heart! #HurricaneHarvey @happyhippiefdn #HoustonStrong https://t.co/dJ…
Fri Sep 01 23:59:19 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @Newsweek: Meet the Houston police chief who saved lives during #HurricaneHarvey, the city's first Latino top cop https://t.co/Bvdbydkij…"
Fri Sep 01 23:59:19 +0000 2017,0,"['HurricaneHarvey', 'Wahlburgers']",,,0,RT @Wahlburgers: Support on the way!  Teaming with our friends and partners @Aquahydrate @diddy #HurricaneHarvey #Wahlburgers https://t.co/…
Fri Sep 01 23:59:17 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:16 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @BryanDawsonUSA: REVEALED: Burning Houston chemical plant successfully lobbied Trump to strike down safety rules!

#HurricaneHarvey
http…"
Fri Sep 01 23:59:14 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:13 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @houstonpolice: When #HurricaneHarvey keeps you from home on your birthday, you're serenaded over the phone by your daughter #HoustonStr…"
Fri Sep 01 23:59:13 +0000 2017,0,['Texas'],,,0,"RT @spoonen: Congrats @MichaelDell role model leadership at a time when country, community most needs it for the great state of #Texas. #Hu…"
Fri Sep 01 23:59:13 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:13 +0000 2017,0,['HurricaneHarvey'],,,0,RT @AllTimeLow: An update regarding our online store donation. #HurricaneHarvey https://t.co/n7ATDaq3wC
Fri Sep 01 23:59:11 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:59:10 +0000 2017,1,['HurricaneHarvey'],,,0,Nice offer! For Momentum Offers Free Consulting Services to Companies Supporting #HurricaneHarvey… https://t.co/saViBzjWgV
Fri Sep 01 23:59:08 +0000 2017,0,['homecomig'],,,0,RT @benmurraySJC: @SBCSCTE @theCHSpiritClub Clay High SOLD #homecomig custom t-shirts via @SBCSCTE. Giving 100% of ALL profits to @HoustonI…
Fri Sep 01 23:59:08 +0000 2017,0,"['senior', 'Heroes', 'Empathy', 'Compassion', 'HoustonStrong', 'HurricaneHarvey', 'FridayFeeling']",,,0,"RT @vaughanabuse: People risks their lives 2 save #senior #Heroes=#Empathy+#Compassion 
#HoustonStrong #HurricaneHarvey #FridayFeeling🙏#Vau…"
Fri Sep 01 23:59:06 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @larryelder: The lesson of #HurricaneHarvey is not that ""people of all races can--and do--join together,"" it's that the media just now f…"
Fri Sep 01 23:59:06 +0000 2017,0,[],,,0,RT @KentuckyIFC: KentuckyIFC will donate $0.25 for every like &amp; $0.15 for every RT this post gets to the @RedCross to help those affected b…
Fri Sep 01 23:59:06 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:59:05 +0000 2017,0,"['hurricaneharvey', 'harvey']",,,0,"@Ginger_Zee

Could you please help us spread the word. It starts in 24 hours :-D 

#hurricaneharvey #harvey 

RT https://t.co/5It7txdCkF"
Fri Sep 01 23:59:05 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:59:04 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:59:04 +0000 2017,0,"['Houston', 'HurricaneHarvey', 'huston', 'CNN', 'MYC', 'LA']",,,0,"As waters recede in #Houston, attention turns to chemical facilities "" #HurricaneHarvey #huston #CNN #MYC #LA  https://t.co/D2BMM3YW4l"
Fri Sep 01 23:59:04 +0000 2017,0,"['HurricaneHarvey', 'HoustonStrong']",,,0,"More from the George Brown convention center in 
Houston. 
#HurricaneHarvey 
#HoustonStrong https://t.co/zQaUCXy5W3"
Fri Sep 01 23:59:03 +0000 2017,0,"['TexasFlood', 'HoustonFlood', 'TexasStrong', 'HurricaneHarvey', 'Texas']",,,0,"RT @ITZDANNNO: Not all Heroes wear capes. These people are legends #TexasFlood #HoustonFlood #TexasStrong #HurricaneHarvey #Texas
https://t…"
Fri Sep 01 23:59:03 +0000 2017,0,"['spursnation', 'spursfan', 'spurs', 'hurricaneharvey']",,,0,Oh wow! See who should up for the kids. #spursnation #spursfan #spurs #hurricaneharvey… https://t.co/Aq0AMCoqZU
Fri Sep 01 23:59:02 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:59:01 +0000 2017,0,['HurricaneHarvey'],,,0,RT @jarpad: Thank you so much to CW and our extended family. SO many people need SO much help right now. Let's do this. #HurricaneHarvey #a…
Fri Sep 01 23:59:01 +0000 2017,0,['HurricaneHarvey'],,,0,RT @jarpad: Thank you so much to CW and our extended family. SO many people need SO much help right now. Let's do this. #HurricaneHarvey #a…
Fri Sep 01 23:59:00 +0000 2017,0,"['Sugarland', 'HurricaneHarvey']",,,0,pizzahut your #Sugarland employees are the bomb! #HurricaneHarvey https://t.co/32RT3kpIbj
Fri Sep 01 23:58:59 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:58 +0000 2017,0,"['thisisAmerica', 'HurricaneHarvey', 'HoustonStrong']",,,0,RT @michaelkeyes: Redneck Army saves National Guard. #thisisAmerica #HurricaneHarvey #HoustonStrong https://t.co/9gZS493ZeQ
Fri Sep 01 23:58:58 +0000 2017,0,"['1Station', 'HurricaneHarvey']",,,0,Big ups to that #1Station @99JAMZ for supporting those affected by #HurricaneHarvey 💯💯💯
Fri Sep 01 23:58:58 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:55 +0000 2017,0,"['HurricaneHarvey', 'help']",,,0,RT @kristinawidak: How's this for a Greyt (and generous!) idea! @50Latersbaby wants to hear from YOU! #HurricaneHarvey relief! #help https:…
Fri Sep 01 23:58:54 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:54 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:58:54 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:58:53 +0000 2017,1,"['QueenElizabeth', 'HurricaneHarvey']",,,1,@thehill #QueenElizabeth expresses condolences to victims of #HurricaneHarvey https://t.co/8IUon141L1
Fri Sep 01 23:58:52 +0000 2017,0,['HurricaneHarvey'],,,0,RT @HUDgov: .@SecretaryCarson discusses HUD’s role in the #HurricaneHarvey relief efforts. Learn more https://t.co/zxwyHYgKll. https://t.co…
Fri Sep 01 23:58:50 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:49 +0000 2017,0,"['America', 'HurricaneHarvey', 'relief']",,,0,"RT @Walmart: Thank you #America, for coming together w/ us to donate over $25mil in #HurricaneHarvey #relief. Poem/voice:Whitney Montgomery…"
Fri Sep 01 23:58:49 +0000 2017,0,"['America', 'HurricaneHarvey', 'relief']",,,0,"RT @Walmart: Thank you #America, for coming together w/ us to donate over $25mil in #HurricaneHarvey #relief. Poem/voice:Whitney Montgomery…"
Fri Sep 01 23:58:48 +0000 2017,0,"['Harvey', 'USCG', 'HurricaneHarvey']",,,0,RT @USCGHeartland: @USCG aircrew rescue mother and child from rising flood waters #Harvey #USCG #HurricaneHarvey https://t.co/2hUGA8UaL2
Fri Sep 01 23:58:48 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @wsdot_520: Our thoughts go out to those affected by #HurricaneHarvey. In support, we've lit the 520 bridge sentinels with the colors of…"
Fri Sep 01 23:58:48 +0000 2017,0,['HURRICANEHARVEY'],,,0,"RT @RealSaavedra: MONEY PLEDGED TO #HURRICANEHARVEY VICTIMS (AS OF 08/31/17):

Trumps- $1,000,000

Obamas- $0

Bushs- $0

Clintons- $0"
Fri Sep 01 23:58:47 +0000 2017,1,['HurricaneHarvey'],,,2,Trump walks back his promise of donating his personal money 2 #HurricaneHarvey victims!Guess he thinks he needs it… https://t.co/V9ij86tiVl
Fri Sep 01 23:58:47 +0000 2017,1,['HurricaneHarvey'],,,2,Trump walks back his promise of donating his personal money 2 #HurricaneHarvey victims!Guess he thinks he needs it… https://t.co/V9ij86tiVl
Fri Sep 01 23:58:47 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:46 +0000 2017,2,['HurricaneHarvey'],,,2,"If #HurricaneHarvey can bring the ppl of TX together, w/ will it tk for all of 🇺🇸 to come together? 2 much division &amp; hatred. Lifes 2 short."
Fri Sep 01 23:58:45 +0000 2017,0,['HurricaneHarvey'],,,0,RT @AnnieYuFox5: Wow! Tech billionaire &amp; Houston native Michael Dell &amp; his wife have committed up to $36 million  #HurricaneHarvey: https:/…
Fri Sep 01 23:58:44 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:44 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:58:43 +0000 2017,0,[],,,0,RT @Oprah: Maya always said that God put a 🌈 in every cloud. The 🌈 is seeing our country at its finest. People helping one another. #Hurric…
Fri Sep 01 23:58:42 +0000 2017,0,"['TxNationalGuard', 'HurricaneHarvey']",,,0,RT @donnastylist1: My son! #TxNationalGuard working 24/7 To save lives. Thank You! #HurricaneHarvey https://t.co/1CLipFTBG4
Fri Sep 01 23:58:39 +0000 2017,0,['HurricaneHarvey'],,,0,RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC
Fri Sep 01 23:58:39 +0000 2017,0,['HurricaneHarvey'],,,0,RT @boisestatelive: .@BroncoSports has donated clothing to #HurricaneHarvey relief efforts in Texas. Story via @KTVB. https://t.co/qxltZS5q…
Fri Sep 01 23:58:37 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @RT_America: Texas Authorities have received 1,992 complaints about price gouging and fraud related to #HurricaneHarvey https://t.co/Mbp…"
Fri Sep 01 23:58:37 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @CDCgov: Take steps to protect yourself, your family, and your home following a flood. https://t.co/BIB4rh3nTb #HurricaneHarvey https://…"
Fri Sep 01 23:58:36 +0000 2017,0,['HurricaneHarvey'],,,0,RT @culturemap: Incredible photos as #HurricaneHarvey hits Houston: https://t.co/tlJwPrDFzc Send your photos to marcy@culturemap.com. Stay…
Fri Sep 01 23:58:35 +0000 2017,1,"['dog', 'hurricaneharvey']",,,0,The latest The Delightfully Dog Daily! https://t.co/DUFWf2sPnJ Thanks to @Petplan @petfulcom #dog #hurricaneharvey
Fri Sep 01 23:58:34 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:33 +0000 2017,0,['HurricaneHarvey'],,,0,"RT @BryanDawsonUSA: REVEALED: Burning Houston chemical plant successfully lobbied Trump to strike down safety rules!

#HurricaneHarvey
http…"
Fri Sep 01 23:58:31 +0000 2017,0,['HURRICANEHARVEY'],,,0,"RT @RealSaavedra: MONEY PLEDGED TO #HURRICANEHARVEY VICTIMS (AS OF 08/31/17):

Trumps- $1,000,000

Obamas- $0

Bushs- $0

Clintons- $0"
Fri Sep 01 23:58:30 +0000 2017,0,"['thisisAmerica', 'HurricaneHarvey', 'HoustonStrong']",,,0,RT @michaelkeyes: Redneck Army saves National Guard. #thisisAmerica #HurricaneHarvey #HoustonStrong https://t.co/9gZS493ZeQ
Fri Sep 01 23:58:29 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:28 +0000 2017,0,"['HurricaneHarvey', 'HoustonStrong']",,,0,RT @RepAlGreen: Houston -- We will get through this together! #HurricaneHarvey #HoustonStrong https://t.co/FaOkvOjLlc
Fri Sep 01 23:58:28 +0000 2017,0,['HurricaneHarvey'],,,0,RT @TargetNews: Grateful for @Target team members helping their communities since #HurricaneHarvey hit. A few of their stories here: https:…
Fri Sep 01 23:58:27 +0000 2017,0,"['HurricaneHarvey', 'PrayForTexas']",,,0,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas ht…"
Fri Sep 01 23:58:25 +0000 2017,0,['HSC28'],,,0,RT @USFleetForces: #HSC28 Sailors rescued 14 people &amp; 4 dogs from school &amp; flown via MH-60S Sea Hawk helo to safety → https://t.co/JxB7CmeA…
Fri Sep 01 23:58:22 +0000 2017,0,[],,,0,RT @R4JasmineCamble: My little guy wrote notes to kids &amp; taped them to the back of his super heroes to donate to kids at a local shelter! 😊…
Fri Sep 01 23:58:21 +0000 2017,0,"['senior', 'Heroes', 'Empathy', 'Compassion', 'HoustonStrong', 'HurricaneHarvey', 'FridayFeeling']",,,0,"RT @vaughanabuse: People risks their lives 2 save #senior #Heroes=#Empathy+#Compassion 
#HoustonStrong #HurricaneHarvey #FridayFeeling🙏#Vau…"
